,Unnamed: 0,[Service ID],[WSDL Address],[Service Provider],[IP Address],[Country],[IP No.],[AS],[Latitude],[Longitude]
3742,3742,3742,http://wss.pronichkin.com/_vti_bin/Authentication.asmx?wsdl,2083,1405,1,0,146,60.0,100.0
3743,3743,3743,http://wss.pronichkin.com/_vti_bin/People.asmx?wsdl,2083,1405,1,0,146,60.0,100.0
3744,3744,3744,http://www.sdccdprops-n.com/_vti_bin/SharepointEmailWS.asmx?wsdl,765,684,1,5,449,,
3745,3745,3745,http://www.sdccdprops-n.com/_vti_bin/People.asmx?wsdl,765,684,1,5,449,,
3746,3746,3746,http://www.sdccdprops-n.com/_vti_bin/Authentication.asmx?wsdl,765,684,1,5,449,,
3747,3747,3747,http://bobfox.securespsite.com/_vti_bin/People.asmx?wsdl,1277,216,1,1,762,30.6568,-97.6026
3748,3748,3748,http://bobfox.securespsite.com/_vti_bin/Authentication.asmx?wsdl,1277,216,1,1,762,30.6568,-97.6026
3749,3749,3749,http://sfamanitowoc.com/_vti_bin/SharepointEmailWS.asmx?wsdl,979,39,1,0,135,44.1099,-87.71
3750,3750,3750,http://sfamanitowoc.com/em/_vti_bin/People.asmx?wsdl,979,39,1,0,135,44.1099,-87.71
3751,3751,3751,http://sfamanitowoc.com/em/_vti_bin/Authentication.asmx?wsdl,979,39,1,0,135,44.1099,-87.71
3752,3752,3752,http://sharepoint-dms.com/_vti_bin/People.asmx?wsdl,38,719,1,2,1511,42.5051,-71.2047
3753,3753,3753,http://sharepoint-dms.com/_vti_bin/Authentication.asmx?wsdl,38,719,1,2,1511,42.5051,-71.2047
3754,3754,3754,http://nj.sharepointgroups.org/_vti_bin/SharepointEmailWS.asmx?wsdl,216,1974,1,0,1232,33.0347,-96.8134
3755,3755,3755,http://nj.sharepointgroups.org/_vti_bin/Authentication.asmx?wsdl,216,1974,1,0,1232,33.0347,-96.8134
3756,3756,3756,http://nj.sharepointgroups.org/_vti_bin/People.asmx?wsdl,216,1974,1,0,1232,33.0347,-96.8134
3757,3757,3757,http://blog.sharepointhosting.com/_vti_bin/People.asmx?wsdl,411,482,1,1,257,30.6568,-97.6026
3758,3758,3758,http://blog.sharepointhosting.com/_vti_bin/Authentication.asmx?wsdl,411,482,1,1,257,30.6568,-97.6026
3759,3759,3759,http://www.sharepointjoel.com/_vti_bin/SharepointEmailWS.asmx?wsdl,1699,663,1,0,103,47.6727,-122.1873
3760,3760,3760,http://www.sharepointjoel.com/_vti_bin/Authentication.asmx?wsdl,1699,663,1,0,103,47.6727,-122.1873
3761,3761,3761,http://www.sharepointjoel.com/_vti_bin/People.asmx?wsdl,1699,663,1,0,103,47.6727,-122.1873
3762,3762,3762,http://www.sharepointmall.com/_vti_bin/People.asmx?wsdl,1545,774,1,2,95,38.4981,-90.46
3763,3763,3763,http://www.sharepointmall.com/_vti_bin/Authentication.asmx?wsdl,1545,774,1,2,95,38.4981,-90.46
3764,3764,3764,http://www.sharepointplatform.com/_vti_bin/Authentication.asmx?wsdl,1812,1294,1,0,240,42.5013,-71.0689
3765,3765,3765,http://www.sharepointplatform.com/test/_vti_bin/People.asmx?wsdl,1812,1294,1,0,240,42.5013,-71.0689
3766,3766,3766,http://evansville.sharepointspace.com/_vti_bin/People.asmx?wsdl,1219,2136,1,0,95,38.0,-97.0
3767,3767,3767,http://evansville.sharepointspace.com/_vti_bin/Authentication.asmx?wsdl,1219,2136,1,0,95,38.0,-97.0
3768,3768,3768,http://blog.solanite.com/_vti_bin/SharepointEmailWS.asmx?wsdl,1405,2298,1,0,1226,47.6344,-122.3422
3769,3769,3769,http://blog.solanite.com/_vti_bin/People.asmx?wsdl,1405,2298,1,0,1226,47.6344,-122.3422
3770,3770,3770,http://blog.solanite.com/_vti_bin/Authentication.asmx?wsdl,1405,2298,1,0,1226,47.6344,-122.3422
3771,3771,3771,http://www.tandk.com/_vti_bin/People.asmx?wsdl,2235,2091,1,5,1297,,
3772,3772,3772,http://www.tandk.com/_vti_bin/Authentication.asmx?wsdl,2235,2091,1,5,1297,,
3773,3773,3773,http://www.toddklindt.com/_vti_bin/SharepointEmailWS.asmx?wsdl,2090,2497,1,2,1210,29.4889,-98.3987
3774,3774,3774,http://www.toddklindt.com/_vti_bin/Authentication.asmx?wsdl,2090,2497,1,2,1210,29.4889,-98.3987
3775,3775,3775,http://www.toddklindt.com/_vti_bin/People.asmx?wsdl,2090,2497,1,2,1210,29.4889,-98.3987
3776,3776,3776,http://www.tonstegeman.com/_vti_bin/Authentication.asmx?wsdl,2592,425,1,0,831,52.5,5.75
3777,3777,3777,http://www.tonstegeman.com/_vti_bin/People.asmx?wsdl,2592,425,1,0,831,52.5,5.75
3778,3778,3778,http://geoapp.ucsd.edu/axis/services/MySiteGroup?wsdl,24,1083,1,1,1321,32.8807,-117.2359
3779,3779,3779,http://geoapp.ucsd.edu/axis/services/GeoMonInfo?wsdl,24,1083,1,1,1321,32.8807,-117.2359
3780,3780,3780,http://geoapp.ucsd.edu/axis/services/GRWS_TicketStatus?wsdl,24,1083,1,1,1321,32.8807,-117.2359
3781,3781,3781,http://geoapp.ucsd.edu/axis/services/GRWS_ProcNet?wsdl,24,1083,1,1,1321,32.8807,-117.2359
3782,3782,3782,http://geoapp.ucsd.edu/axis/services/GRWS_OpenTickets?wsdl,24,1083,1,1,1321,32.8807,-117.2359
3783,3783,3783,http://sps.uyssoft.com/_vti_bin/People.asmx?wsdl,1866,1266,1,0,957,40.0,-4.0
3784,3784,3784,http://sps.uyssoft.com/_vti_bin/Authentication.asmx?wsdl,1866,1266,1,0,957,40.0,-4.0
3785,3785,3785,http://www.wagnerlive.com/_vti_bin/Authentication.asmx?wsdl,173,172,1,5,101,,
3786,3786,3786,http://www.wagnerlive.com/_vti_bin/People.asmx?wsdl,173,172,1,5,101,,
3787,3787,3787,http://www.xmrfire.org/_vti_bin/People.asmx?wsdl,1455,1875,1,0,592,38.65,-90.5334
3788,3788,3788,http://www.xmrfire.org/_vti_bin/Authentication.asmx?wsdl,1455,1875,1,0,592,38.65,-90.5334
3789,3789,3789,http://opendap.co-ops.nos.noaa.gov/axis/services/Version?wsdl,1507,2107,1,1,1091,39.9721,-105.2493
3790,3790,3790,http://webservices.carrier411.com/wsGetInsAuth.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3791,3791,3791,http://webservices.carrier411.com/wsGetSafety.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3792,3792,3792,http://webservices.carrier411.com/wsGetSafetyUpdates.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3793,3793,3793,http://webservices.carrier411.com/wsGetInsPols.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3794,3794,3794,http://webservices.carrier411.com/wsGetAllAuth.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3795,3795,3795,http://webservices.carrier411.com/wsStartMonitoring.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3796,3796,3796,http://webservices.carrier411.com/wsGet411Status.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3797,3797,3797,http://webservices.carrier411.com/wsGetCompany.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3798,3798,3798,http://webservices.carrier411.com/wsSafetyDate.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3799,3799,3799,http://webservices.carrier411.com/wsGetDocketList.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3800,3800,3800,http://webservices.carrier411.com/wsGetSafeStat.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3801,3801,3801,http://webservices.carrier411.com/wsSafeStatDate.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3802,3802,3802,http://webservices.carrier411.com/wsGetAllSafeStat.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3803,3803,3803,http://webservices.carrier411.com/wsStopMonitoring.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3804,3804,3804,http://webservices.carrier411.com/wsGetAllSafety.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3805,3805,3805,http://webservices.carrier411.com/wsInsAuthDateTime.cfc?wsdl,734,838,1,0,836,28.4517,-81.4653
3806,3806,3806,http://ws.cdyne.com/ip2geo/ip2geo.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3807,3807,3807,http://ws.cdyne.com/notifyws/phonenotify.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3808,3808,3808,http://ws.cdyne.com/psaddress/addresslookup.asmx?WSDL,1924,1368,1,0,1263,39.5754,-76.9958
3809,3809,3809,http://ws.cdyne.com/SmsWS/SMS.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3810,3810,3810,http://ws.cdyne.com/WeatherWS/Weather.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3811,3811,3811,http://ws.cdyne.com/DemographixWS/DemographixQuery.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3812,3812,3812,http://ws.cdyne.com/emailverify/emailvernotestemail.asmx?WSDL,1924,1368,1,0,1263,39.5754,-76.9958
3813,3813,3813,http://ws.cdyne.com/ResellerWS/ResellerInterface.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3814,3814,3814,http://ws.cdyne.com/ProfanityWS/Profanity.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3815,3815,3815,http://ws.cdyne.com/DeathIndex/QueryDeathIndex.asmx?WSDL,1924,1368,1,0,1263,39.5754,-76.9958
3816,3816,3816,http://ws.cdyne.com/ziptogeo/zip2geo.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3817,3817,3817,http://ws.cdyne.com/cdyne411ws/cdyne411.asmx?wsdl,1924,1368,1,0,1263,39.5754,-76.9958
3818,3818,3818,http://www.flash-db.com/services/ws/locationByZip.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3819,3819,3819,http://www.flash-db.com/services/ws/ip2Country.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3820,3820,3820,http://www.flash-db.com/services/ws/flashCDDB.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3821,3821,3821,http://www.flash-db.com/services/ws/newsSearch.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3822,3822,3822,http://www.flash-db.com/services/ws/easyAmazon.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3823,3823,3823,http://www.flash-db.com/services/ws/stockHistory.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3824,3824,3824,http://www.flash-db.com/services/ws/flashNetTools.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3825,3825,3825,http://www.flash-db.com/services/ws/siteInspect.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3826,3826,3826,http://www.flash-db.com/services/ws/flashWhois.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3827,3827,3827,http://www.flash-db.com/services/ws/companyInfo.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3828,3828,3828,http://www.flash-db.com/services/ws/barCodes.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3829,3829,3829,http://www.flash-db.com/services/ws/flashBarChart.wsdl,343,1629,1,0,1222,40.2181,-111.6133
3830,3830,3830,http://office.microsoft.com/Research/Providers/MoneyCentral.asmx?WSDL,1903,1030,1,0,1100,47.6801,-122.1206
3831,3831,3831,http://office.microsoft.com/research/query.asmx?wsdl,1903,164,1,0,1100,47.6801,-122.1206
3832,3832,3832,http://voservices.net/Cosmology/ws_v1_0/Distance.asmx?wsdl,2509,1290,1,1,637,39.3288,-76.5967
3833,3833,3833,http://voservices.net/Registry/STOAI.asmx?WSDL,2509,1290,1,1,637,39.3288,-76.5967
3834,3834,3834,http://corona.cis.temple.edu/WebServices/WeatherService/ShowWeatherSvc.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3835,3835,3835,http://corona.cis.temple.edu/TestWeather/Service1.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3836,3836,3836,http://corona.cis.temple.edu/WebServices/PassArraylist1/ArrayListSvc1.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3837,3837,3837,http://corona.cis.temple.edu/WebServices/WindowsUI/CollectionService.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3838,3838,3838,http://corona.cis.temple.edu/WebServices1/MSXML3/order-data.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3839,3839,3839,http://corona.cis.temple.edu/WebServices1/Remoting/order-details.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3840,3840,3840,http://corona.cis.temple.edu/WebServices1/MSXML3/customer-data.asmx?WSDL,1366,2362,1,1,655,39.9774,-75.1452
3841,3841,3841,http://aspalliance.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3842,3842,3842,http://aspalliance.com/webservices/articles.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3843,3843,3843,http://aspalliance.com/webservices/events.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3844,3844,3844,http://authors.aspalliance.com/chrisg/tools/newsservice.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3845,3845,3845,http://aspalliance.com/quickstart/aspplus/samples/services/DataTypes/VB/DataTypes.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3846,3846,3846,http://authors.aspalliance.com/nothingmn/guid.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3847,3847,3847,http://aspalliance.com/quickstart/aspplus/samples/services/Intrinsics/VB/SessionService1.asmx?wsdl,1878,517,1,0,1417,48.7595,-122.4882
3848,3848,3848,http://skyservice.pha.jhu.edu/dr1/ImgCutout/imgcutout.asmx?wsdl,2335,1992,1,1,637,39.3288,-76.5967
3849,3849,3849,http://skyservice.pha.jhu.edu/devel/sdssFields/sdssFields.asmx?wsdl,2335,677,1,1,637,39.3054,-76.5519
3850,3850,3850,http://skyservice.pha.jhu.edu/casjobs/TableJobs.asmx?WSDL,2335,1992,1,1,637,39.3288,-76.5967
3851,3851,3851,http://skydev.pha.jhu.edu/SkyServerLog/SkyServerLog.asmx?wsdl,2335,677,1,1,637,39.3054,-76.5519
3852,3852,3852,http://www.regonline.com/activereports/regonline.asmx?WSDL,1419,1978,1,0,838,32.9014,-117.2079
3853,3853,3853,http://www.regonline.com/webservices/checkin.asmx?wsdl,1419,1978,1,0,838,32.9014,-117.2079
3854,3854,3854,http://www.regonline.com/webservices/checkinreg.asmx?wsdl,1419,1978,1,0,838,32.9014,-117.2079
3855,3855,3855,http://ws.acrosscommunications.com/Queue.asmx?wsdl,22,16,1,5,8,,
3856,3856,3856,http://pageflakes.com/QuoteOfDayWS.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3857,3857,3857,http://pageflakes.com/GmailFlakeWS.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3858,3858,3858,http://pageflakes.com/DictionaryWS.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3859,3859,3859,http://pageflakes.com/DataServices.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3860,3860,3860,http://pageflakes.com/ToDoListWS.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3861,3861,3861,http://pageflakes.com/VisitorCounterService.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3862,3862,3862,http://pageflakes.com/AddressBookWS.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3863,3863,3863,http://www.pageflakes.com/AlertService.asmx?WSDL,936,1213,1,0,859,33.4549,-112.0777
3864,3864,3864,http://www.pine-grove.com/Services/wsAccelerated.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3865,3865,3865,http://www.pine-grove.com/Services/wsBridgeLoan.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3866,3866,3866,http://www.pine-grove.com/Services/wsBalloonPmt.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3867,3867,3867,http://www.pine-grove.com/Services/wsPaymentRequired.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3868,3868,3868,http://www.pine-grove.com/Services/wsAffordableHouse.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3869,3869,3869,http://www.pine-grove.com/Services/wsEquivalentRates.asmx?WSDL,1814,1865,1,1,554,39.7392,-104.9847
3870,3870,3870,http://sibor.safemls.net/axis/services/UnEnrollToken?wsdl,1343,1247,1,5,805,,
3871,3871,3871,http://sibor.safemls.net/axis/services/Version?wsdl,1343,1247,1,5,805,,
3872,3872,3872,http://sibor.safemls.net/axis/services/SafemlsLinks?wsdl,1343,1247,1,5,805,,
3873,3873,3873,http://sibor.safemls.net/axis/services/LoginChallenge?wsdl,1343,1247,1,5,805,,
3874,3874,3874,http://sibor.safemls.net/axis/services/AuthUser?wsdl,1343,1247,1,5,805,,
3875,3875,3875,http://sibor.safemls.net/axis/services/CountUsers?wsdl,1343,1247,1,5,805,,
3876,3876,3876,http://sibor.safemls.net/axis/services/SofToken?wsdl,1343,1247,1,5,805,,
3877,3877,3877,http://sibor.safemls.net/axis/services/SafeMlsTextPass?wsdl,1343,1247,1,5,805,,
3878,3878,3878,http://oscar.snapps.com/portal.nsf/WeatherService?WSDL,654,1111,1,0,1137,39.0061,-94.6337
3879,3879,3879,http://oscar.snapps.com/Portal.nsf/AddressBook?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3880,3880,3880,http://oscar.snapps.com/portal.nsf/MyService?WSDL,654,1111,1,0,1137,39.0061,-94.6337
3881,3881,3881,http://oscar.snapps.com/projects/lotusphere/webserviceslab.nsf/D7WebServicesLab-Final?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3882,3882,3882,http://oscar.snapps.com/projects/lotusphere/webservices.nsf/WR_HelpDesk_Submit_Service_1?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3883,3883,3883,http://oscar.snapps.com/projects/lotusphere/rws.nsf/FindRecipe?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3884,3884,3884,http://oscar.snapps.com/portal.nsf/GetPersonInfo?WSDL,654,1111,1,0,1137,39.0061,-94.6337
3885,3885,3885,http://oscar.snapps.com/portal.nsf/WebServiceAgent.wsdl,654,1111,1,0,1137,39.0061,-94.6337
3886,3886,3886,http://oscar.snapps.com/Portal.nsf/Echo?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3887,3887,3887,http://oscar.snapps.com/portal.nsf/PlaceCatalog?WSDL,654,1111,1,0,1137,39.0061,-94.6337
3888,3888,3888,http://oscar.snapps.com/Portal.nsf/Sandbox6?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3889,3889,3889,http://oscar.snapps.com/Portal.nsf/Sandbox?wsdl,654,1111,1,0,1137,39.0061,-94.6337
3890,3890,3890,http://imsdemo.cr.usgs.gov/Tagging/services/EEInterfaceService?wsdl,658,1480,1,1,1482,38.8318,-77.2888
3891,3891,3891,http://imsdemo.cr.usgs.gov/Tagging/services/TagClassService?wsdl,658,55,1,1,1482,38.8318,-77.2888
3892,3892,3892,http://imsdemo.cr.usgs.gov/Tagging/services/MapClassService?wsdl,658,572,1,1,1482,38.8318,-77.2888
3893,3893,3893,http://imsdemo.cr.usgs.gov/Tagging/services/RequestTaggingService?wsdl,658,954,1,1,1482,38.8318,-77.2888
3894,3894,3894,http://edi.btol.com/StockCheckWS/StockCheckWS.asmx?WSDL,1800,1582,1,2,422,40.5045,-74.347
3895,3895,3895,http://edi.btol.com/bookinfoservice/bookinfoport.asmx?wsdl,1800,1582,1,2,422,40.5045,-74.347
3896,3896,3896,http://contentcafe2.btol.com/contentcafe/contentcafe.asmx?WSDL,1800,1582,1,2,422,40.5045,-74.347
3897,3897,3897,http://contentcafe2.btol.com/ContentCafe/InventoryAvailability.asmx?WSDL,1800,1582,1,2,422,40.5045,-74.347
3898,3898,3898,http://www.piaa.org/services/Account.asmx?wsdl,590,1678,1,0,240,40.1814,-76.9969
3899,3899,3899,http://www.piaa.org/services/WebPhoto.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3900,3900,3900,http://www.piaa.org/services/GroupManagerService.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3901,3901,3901,http://www.piaa.org/services/Tournament.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3902,3902,3902,http://www.piaa.org/services/Category.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3903,3903,3903,http://www.piaa.org/services/Entity.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3904,3904,3904,http://www.piaa.org/services/Official.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3905,3905,3905,http://www.piaa.org/services/SchoolBilling.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3906,3906,3906,http://www.piaa.org/services/SportClassification.asmx?WSDL,590,1678,1,0,240,40.1814,-76.9969
3907,3907,3907,http://www.piaa.org/services/School.asmx?WSDL,590,543,1,5,358,,
3908,3908,3908,http://river.sdsc.edu/NWISTS/nwis.asmx?wsdl,976,874,1,5,577,,
3909,3909,3909,http://river.sdsc.edu/MODISTS/MODIS.asmx?WSDL,976,874,1,5,577,,
3910,3910,3910,http://galex.stsci.edu/casjobs/TableJobs.asmx?wsdl,2201,65,1,1,60,39.3288,-76.5967
3911,3911,3911,http://fma.biostr.washington.edu:8080/OqafmaWebService/wsdl/OqafmaWS.wsdl,1032,2244,1,1,510,47.6606,-122.2919
3912,3912,3912,http://femur.biostr.washington.edu:8080/Transformer/wsdl/TransformationWS.wsdl,1032,342,1,1,510,47.6606,-122.2919
3913,3913,3913,http://ws.its.washington.edu:9090/tms/services/Version?wsdl,1032,1962,1,1,510,47.6606,-122.2919
3914,3914,3914,http://ws.its.washington.edu:9090/tms/services/TMSService?wsdl,1032,992,1,1,510,47.6606,-122.2919
3915,3915,3915,http://205.240.85.92/axis/services/LoginChallenge?wsdl,314,293,1,2,429,38.0,-97.0
3916,3916,3916,http://205.240.85.92/axis/services/CountUsers?wsdl,314,293,1,2,429,38.0,-97.0
3917,3917,3917,http://205.240.85.92/axis/services/AuthUser?wsdl,314,293,1,2,429,38.0,-97.0
3918,3918,3918,http://205.240.85.92/axis/services/UnEnrollToken?wsdl,314,293,1,2,429,38.0,-97.0
3919,3919,3919,http://205.240.85.92/axis/services/Version?wsdl,314,293,1,2,429,38.0,-97.0
3920,3920,3920,http://205.240.85.92/axis/services/SafeMlsTextPass?wsdl,314,293,1,2,429,38.0,-97.0
3921,3921,3921,http://205.240.85.92/axis/services/SafemlsLinks?wsdl,314,293,1,2,429,38.0,-97.0
3922,3922,3922,http://205.240.85.92/axis/services/SofToken?wsdl,314,293,1,2,429,38.0,-97.0
3923,3923,3923,http://ser02.2sms.com/WebServices/1.0/SMSService.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3924,3924,3924,http://www.2sms.com/WebServices/2.0/Simple/Account.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3925,3925,3925,http://www.2sms.com/WebServices/1.1/SMSService.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3926,3926,3926,http://www.2sms.com/WebServices/2.0/Simple/Message.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3927,3927,3927,http://www.2sms.com/WebServices/2.0/Simple/AddressBook/Contact.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3928,3928,3928,http://www.2sms.com/WebServices/2.0/Simple/AddressBook/Group.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3929,3929,3929,http://www.2sms.com/WebServices/2.0/Simple/FixedMessage.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3930,3930,3930,http://2sms.com/WebServices/1.4/SMSService.asmx?WSDL,689,1001,1,0,955,42.0334,-88.0834
3931,3931,3931,http://yeasthub2.gersteinlab.org/sembiosphere/services/Version?wsdl,2445,1377,1,2,1426,39.7157,-75.5281
3932,3932,3932,http://athena.jamdat.com/axis/services/category?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3933,3933,3933,http://athena.jamdat.com/axis/services/Version?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3934,3934,3934,http://athena.jamdat.com/axis/services/fibonacci?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3935,3935,3935,http://athena.jamdat.com/axis/services/MyService?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3936,3936,3936,http://athena.jamdat.com/axis/services/wuwinterface?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3937,3937,3937,http://athena.jamdat.com/axis/services/topten?wsdl,1073,642,1,0,1533,33.1581,-117.3506
3938,3938,3938,http://suncoast.safemlsc.mlxchange.com/axis/services/Version?wsdl,2458,2292,1,5,1434,,
3939,3939,3939,http://suncoast.safemlsc.mlxchange.com/axis/services/LoginChallenge?wsdl,2458,2292,1,5,1434,,
3940,3940,3940,http://suncoast.safemlsc.mlxchange.com/axis/services/SofToken?wsdl,2458,2292,1,5,1434,,
3941,3941,3941,http://suncoast.safemlsc.mlxchange.com/axis/services/SafemlsLinks?wsdl,2458,2292,1,5,1434,,
3942,3942,3942,http://suncoast.safemlsc.mlxchange.com/axis/services/AuthUser?wsdl,2458,2292,1,5,1434,,
3943,3943,3943,http://suncoast.safemlsc.mlxchange.com/axis/services/CountUsers?wsdl,2458,2292,1,5,1434,,
3944,3944,3944,http://suncoast.safemlsc.mlxchange.com/axis/services/UnEnrollToken?wsdl,2458,2292,1,5,1434,,
3945,3945,3945,http://suncoast.safemlsc.mlxchange.com/axis/services/SafeMlsTextPass?wsdl,2458,2292,1,5,1434,,
3946,3946,3946,http://translators.gsfc.nasa.gov/pub/dtws/DataTranslationService.wsdl,1487,1354,1,5,868,,
3947,3947,3947,http://sscweb.gsfc.nasa.gov/WS/ssc/2/SatelliteSituationCenterService?wsdl,1487,1354,1,5,868,,
3948,3948,3948,http://sscweb.gsfc.nasa.gov/WS/ssc/jaxrpc?WSDL,1487,1354,1,5,868,,
